temperature_0 temperature_1 temperature_2 temperature_3 temperature_4 temperature_5 temperature_6 temperature_7 temperature_8 temperature_9 temperature_10 temperature_11 temperature_12 temperature_13 temperature_14 temperature_15 temperature_16 temperature_17 temperature_18 temperature_19 accepted_hotter_swap_0 accepted_hotter_swap_1 accepted_hotter_swap_2 accepted_hotter_swap_3 accepted_hotter_swap_4 accepted_hotter_swap_5 accepted_hotter_swap_6 accepted_hotter_swap_7 accepted_hotter_swap_8 accepted_hotter_swap_9 accepted_hotter_swap_10 accepted_hotter_swap_11 accepted_hotter_swap_12 accepted_hotter_swap_13 accepted_hotter_swap_14 accepted_hotter_swap_15 accepted_hotter_swap_16 accepted_hotter_swap_17 accepted_hotter_swap_18 accepted_hotter_swap_19 acceptance_ratio_0 acceptance_ratio_1 acceptance_ratio_2 acceptance_ratio_3 acceptance_ratio_4 acceptance_ratio_5 acceptance_ratio_6 acceptance_ratio_7 acceptance_ratio_8 acceptance_ratio_9 acceptance_ratio_10 acceptance_ratio_11 acceptance_ratio_12 acceptance_ratio_13 acceptance_ratio_14 acceptance_ratio_15 acceptance_ratio_16 acceptance_ratio_17 acceptance_ratio_18 acceptance_ratio_19 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 0 0.1458875585632483 0.1080166579906299 0.1121811556481 0.06780322748568454 0.06168662155127538 0.05687142113482561 0.05205622071837585 0.06650182196772514 0.06051535658511192 0.1330036439354503 0.09669442998438313 0.1781624154086413 0.2548152004164498 0.4121551275377408 0.5174388339406559 0.5826392503904216 0.6460176991150443 0.6972930765226445 0.7303487766788131 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0.1458685751463891 0.1080026024723487 0.1121665582303188 0.06779440468445022 0.06167859466493168 0.05686402081977879 0.05204944697462589 0.06649316851008458 0.0605074821080026 0.1329863370201692 0.0966818477553676 0.1782693558880937 0.2547820429407938 0.4121014964216005 0.5175016265452179 0.5825634352635003 0.6460637605725439 0.6972023422251139 0.7302537410540013 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0.1458495966692688 0.1079885506115014 0.112151964610981 0.0677855841790268 0.06167056986729118 0.05685662243039293 0.05204267499349467 0.06648451730418943 0.06049960967993755 0.1329690346083789 0.09666926880041635 0.178376268540203 0.2547488940931564 0.412047879260994 0.5174342961228207 0.5824876398646891 0.6459797033567526 0.697111631537861 0.7302888368462139 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 1 0 0.1458306231299597 0.1079745024066606 0.1122674645505399 0.06777676596851828 0.0616625471575387 0.05684922596591648 0.05203590477429426 0.06647586834916092 0.06049173930011708 0.1329517366983218 0.09665669311825159 0.1784831533758293 0.2547157538701704 0.4119942760504748 0.5174970729803564 0.5824118641862885 0.6458956680109276 0.6971510342136074 0.73032392350722 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 1 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 1 0 0.1458116545265349 0.1079604578563996 0.1123829344432882 0.06776795005202914 0.06165452653485952 0.05684183142559834 0.05202913631633715 0.06646722164412071 0.06048387096774194 0.1329344432882414 0.09664412070759626 0.1785900104058273 0.2546826222684703 0.4120707596253902 0.5175598335067638 0.5823361082206036 0.6458116545265349 0.6971904266389178 0.7303590010405827 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 1 0 0.1457926908570685 0.1079464169592925 0.1123683183769021 0.06775913642866432 0.06164650799843933 0.05683443880868774 0.05202236961893614 0.06645857718819093 0.06047600468201327 0.1329171543763819 0.09663155156717389 0.1786968396410457 0.2546494992846924 0.4121472233060216 0.5176225777084146 0.5822603719599427 0.6457276628950449 0.6972298088177916 0.7303940694498634 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 1 1 0 0.1457737321196359 0.1079323797139142 0.1123537061118336 0.06775032509752926 0.06163849154746424 0.05682704811443433 0.05201560468140442 0.06644993498049415 0.06046814044213264 0.1328998699609883 0.09661898569570872 0.1788036410923277 0.2546163849154747 0.41222366710013 0.5176853055916775 0.582184655396619 0.6457737321196358 0.6972691807542263 0.7304291287386215 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 1 0 0.1457547783123131 0.1079183461188402 0.1123390976465999 0.06774151605772981 0.06163047718112079 0.05681965934208816 0.05200884150305552 0.06644129502015343 0.06046027824730204 0.1328825900403069 0.09660642309192563 0.1787803926667534 0.2547133012612144 0.4123000910154726 0.5176179950591601 0.5822389806267065 0.6456897672604343 0.6973085424522169 0.7304641789104148 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 0 0.1457358294331773 0.1079043161726469 0.1123244929797192 0.06773270930837233 0.06162246489859594 0.05681227249089964 0.05200208008320333 0.06643265730629225 0.06045241809672387 0.1328653146125845 0.09659386375455019 0.1787571502860114 0.2548101924076963 0.4122464898595944 0.5176807072282892 0.5822932917316692 0.6457358294331773 0.6973478939157566 0.7303692147685907 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0.1457168854803068 0.1078902898739113 0.1123098921097101 0.06772390484856362 0.06161445469907708 0.05680488756011959 0.0519953204211621 0.06642402183803457 0.06044455998960094 0.1328480436760691 0.09658130768230859 0.1787339139477447 0.2547770700636943 0.4123228909398154 0.5177434030937216 0.5823475887170154 0.6456518913297803 0.6972572468477837 0.7304042636162745 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0.1456979464517806 0.1078762672212113 0.1122952950350923 0.06771510267741097 0.06160644658175202 0.05679750454899922 0.05198856251624642 0.06641538861450481 0.06043670392513647 0.1328307772290096 0.09656875487392774 0.1787106836495971 0.2547439563296075 0.4122693007538342 0.5178060826618144 0.58227190018196 0.6456979464517806 0.6972965947491552 0.7304393033532622 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 0 0.145679012345679 0.1078622482131254 0.112280701754386 0.06770630279402209 0.06159844054580896 0.05679012345679012 0.05198180636777128 0.06640675763482781 0.06042884990253411 0.1328135152696556 0.09655620532813515 0.1786874593892138 0.2547108512020793 0.4123456790123457 0.5177387914230019 0.5823261858349578 0.6456140350877193 0.6973359324236518 0.7304743339831059 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 0 0.1456600831600832 0.1078482328482328 0.1122661122661123 0.0676975051975052 0.06159043659043659 0.05678274428274428 0.05197505197505198 0.06639812889812889 0.06042099792099792 0.1327962577962578 0.09654365904365904 0.1787941787941788 0.2546777546777547 0.4122920997920998 0.5176715176715176 0.5822505197505198 0.6456600831600832 0.6973752598752598 0.7305093555093555 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 1 0 0.1456411588930752 0.1079641418734572 0.112251526568793 0.06768870988696894 0.06158243471482396 0.05677536702611407 0.05196829933740418 0.06638950240353385 0.06041314797973237 0.1327790048070677 0.09653111601922827 0.1789008704690139 0.2546446667532805 0.4122385344939587 0.5176042614005457 0.5823047940756139 0.645706119267247 0.6974145771079642 0.7305443679355593 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 0 0 0.1456222395427384 0.1080800207846194 0.1122369446609509 0.06767991686152247 0.06157443491816056 0.05676799168615225 0.05196154845414393 0.06638087815016888 0.06040530007794232 0.1327617563003378 0.09651857625357235 0.1788776305533905 0.2547414912964406 0.4121849831124967 0.5175370226032736 0.5823590542998182 0.6457521434138738 0.6974538841257469 0.7304494673941283 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0.1456033251071568 0.1080659825951422 0.1122223665411092 0.06767112612027536 0.06156643719963632 0.05676061826211196 0.05195479932458761 0.06637225613716068 0.06039745421483309 0.1327445122743214 0.09650603974542149 0.1788543966748928 0.2547084036887908 0.4122613326406027 0.5174698012728925 0.582413300428627 0.6457981556046239 0.6973632939342772 0.7303545915053903 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0.1455844155844156 0.1081818181818182 0.1122077922077922 0.06766233766233766 0.06155844155844156 0.05675324675324675 0.05194805194805195 0.06636363636363636 0.06038961038961039 0.1327272727272727 0.09649350649350649 0.1788311688311688 0.2548051948051948 0.4122077922077922 0.5174025974025974 0.5823376623376624 0.6457142857142857 0.6974025974025974 0.7303896103896104 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0.145565510972601 0.108167770419426 0.1121932216595247 0.0676535514868199 0.06155044799376704 0.05674587715881054 0.05194130632385405 0.06635501882872354 0.06038176860148033 0.1327100376574471 0.09648097649655889 0.1788079470198675 0.2547721075185041 0.4121542656797819 0.5173354109855863 0.5823918971562135 0.6456304376055058 0.6973120373977405 0.7304246201791975 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 1 0 1 0 0.1455466112698001 0.1081537263048559 0.1121786548948325 0.06764476759283303 0.06154245650480394 0.05673850947805765 0.05193456245131135 0.06647623993767852 0.06037392884964944 0.1326928070631005 0.09646844975331083 0.1787847312386393 0.2547390288236822 0.4122305894572838 0.5172682420150611 0.5824461178914567 0.6456764476759284 0.6972215009088548 0.7304596208776941 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0.145527716474101 0.108139685836687 0.112164091912242 0.06763598597948851 0.06153446709074387 0.05673114371024277 0.05192782032974166 0.06659742957289368 0.06036609113332468 0.1326755809424899 0.09645592626249513 0.1787615214851357 0.2547059587173828 0.4121770738673244 0.5172010904842269 0.5823705049980527 0.6457224458003376 0.6971309879267817 0.7303647929378164 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0.1455088265835929 0.1082554517133956 0.1121495327102804 0.06762720664589823 0.06152647975077882 0.05672377985462097 0.05192107995846314 0.06658878504672897 0.0603582554517134 0.1326583592938733 0.09644340602284528 0.1787383177570094 0.2546728971962617 0.4122533748701973 0.517263759086189 0.5824247144340602 0.6457684319833853 0.6971703011422637 0.730269989615784 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 0.145489941596366 0.1083711875405581 0.1121349772874757 0.06761842959117456 0.06151849448410123 0.05671641791044776 0.05191434133679429 0.06658014276443867 0.06035042180402336 0.1326411421155094 0.09643088903309539 0.1787151200519143 0.254769630110318 0.4121998702141467 0.5173264114211551 0.58234912394549 0.645814406229721 0.6970798182998054 0.7303049967553537 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 0.1454710615105113 0.1084868933298728 0.1121204256423566 0.06760965481443032 0.06151051128990397 0.05670905787697898 0.05190760446405399 0.06657150272514924 0.06034259018946276 0.1326239294056579 0.09641837529198027 0.1786919283675058 0.2547365689073449 0.4122761484557488 0.517259278484298 0.5824033220866857 0.6458603685439916 0.697119127952245 0.7303399948092395 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 1 0 0.1454521863241209 0.1086025690930323 0.1121058777734527 0.06760088231477877 0.0615025301673803 0.05670169975347087 0.05190086933956144 0.06656286492798755 0.06033476060724017 0.1326067211625795 0.09640586479823537 0.1786687427014403 0.2548332684572467 0.4123524069028156 0.5173219151420786 0.5823277539898793 0.6457765667574932 0.697158427403659 0.7303749837809783 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0.145433316035288 0.1087182148417229 0.1120913336792942 0.06759211209133367 0.06149455111572392 0.05669434353918007 0.05189413596263622 0.06655422937208096 0.06032693305656461 0.1325895173845356 0.09639335755059679 0.1786455630513752 0.2548002075765439 0.4124286455630514 0.5172548002075765 0.582381940840685 0.6458225220550078 0.6971977166580177 0.7302802283341983 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0.1454144506421066 0.1087041120767934 0.1120767933584123 0.06758334414320924 0.06148657413412894 0.0566869892333636 0.05188740433259826 0.06654559605655727 0.06031910753664548 0.1325723180697886 0.09638085354780127 0.1786223894149695 0.2547671552730575 0.4123751459333247 0.5171877026851732 0.582306395122584 0.6457387469191853 0.6972369957192891 0.730185497470489 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 0.1453955901426719 0.1086900129701686 0.1120622568093385 0.0675745784695201 0.06147859922178988 0.05667963683527886 0.05188067444876784 0.06653696498054475 0.06031128404669261 0.1325551232166018 0.09636835278858626 0.1785992217898833 0.25473411154345 0.4124513618677043 0.5172503242542154 0.582360570687419 0.6456549935149157 0.6972762645914397 0.7300907911802853 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 1 0 0 0.1453767345350798 0.1086759175204254 0.1120477240306056 0.0675658150693814 0.0614706263779017 0.05667228634418364 0.05187394631046557 0.06652833614317209 0.06030346258591622 0.1325379328232395 0.0963558552716898 0.1787057450395539 0.2547010763843859 0.4123978731682013 0.5173129295811179 0.5824147322007521 0.645571261833744 0.6973155232784334 0.7299961094540267 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 1 0 0 0 0 0 0 0 1 0 1 0 1 1 0 0 1 0 0 0.1453578838174274 0.1087914937759336 0.1120331950207469 0.06755705394190871 0.06146265560165975 0.0566649377593361 0.05186721991701245 0.06651970954356846 0.06029564315352697 0.1326504149377593 0.09634336099585063 0.1788122406639004 0.2546680497925311 0.4124740663900415 0.5173755186721992 0.5823392116182573 0.64548755186722 0.6973547717842323 0.7299014522821576 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 0.1453390379878128 0.1087773888240633 0.1120186697782964 0.06754829508621807 0.06145468689225982 0.05665759107999482 0.05186049526772981 0.06651108518086347 0.0602878257487359 0.1327628678853883 0.09633086995980812 0.1787890574354985 0.2546350317645534 0.4124205886166213 0.5174380915337742 0.5822637106184364 0.6455335148450668 0.6973940101127966 0.7298068196551277 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0.145320197044335 0.1087632875291678 0.112004148301789 0.06753953850142598 0.06144672024889811 0.05665024630541872 0.05185377236193933 0.06650246305418719 0.06028001037075447 0.1327456572465647 0.0963183821623023 0.1787658802177858 0.2546020222971221 0.4123671247083225 0.5173710137412497 0.5821882291936739 0.6455794659061447 0.6973036038371792 0.7298418459942961 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 0 0.145301360985094 0.108749189889825 0.1119896305897602 0.06753078418664939 0.06143875567077123 0.05664290343486714 0.05184705119896306 0.06649384316267012 0.06027219701879456 0.1327284510693454 0.09630589760207388 0.1787427090084251 0.2545690213869086 0.4124432922877511 0.5174335709656513 0.5821127673363578 0.6456254050550875 0.6973428386260532 0.729747245625405 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 0 0.1452825298081908 0.1088646967340591 0.1119751166407465 0.0675220321410057 0.0614307931570762 0.05663556246759979 0.05184033177812338 0.06648522550544324 0.06026438569206843 0.1327112493519959 0.09629341627786418 0.1787195438050803 0.2545360290305858 0.4125194401244168 0.5174961119751167 0.5821669258683255 0.6455417314670814 0.6973820632452048 0.7297822706065319 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0.1452637035117273 0.1089801736426072 0.111960606453285 0.0675132823636128 0.0614228327070105 0.05662822340287677 0.05183361409874303 0.06647661008163794 0.06025657638978878 0.1326940520927822 0.09628093818841518 0.1786963846054166 0.2545030452248283 0.4124659841907477 0.5175586367759492 0.5820914863288843 0.6455876635998445 0.6974212776985875 0.729817286510302 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0.1452448820938067 0.1090956206271055 0.1119461000259134 0.06750453485358901 0.06141487431977196 0.05662088623995854 0.05182689816014512 0.06646799689038611 0.0602487691111687 0.1328064265353719 0.09626846333246955 0.1786732314071003 0.2544700699663125 0.4124125421093547 0.517491578129049 0.58214563358383 0.6455040165846074 0.6973309147447525 0.7298522933402436 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0.1452260655525327 0.1090814872392797 0.1119315973571706 0.06749578961005312 0.06140691799455888 0.05661355097810597 0.05182018396165306 0.06645938593082006 0.06024096385542169 0.1329187718616401 0.09625599170877057 0.1786500842077989 0.2544371032517165 0.4123591138748542 0.5174245368571059 0.5821997668091722 0.6455499417022931 0.6973701256639461 0.7298872910998834 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0.1452072538860104 0.1090673575129534 0.1119170984455959 0.06748704663212435 0.06152849740932642 0.05660621761658031 0.05181347150259067 0.06645077720207254 0.06023316062176166 0.1329015544041451 0.09624352331606217 0.1786269430051813 0.2544041450777202 0.4123056994818653 0.5174870466321243 0.5821243523316062 0.6455958549222798 0.697279792746114 0.7297927461139896 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0.1451884470923455 0.1090532314467038 0.1119026032897293 0.06747830591892241 0.06152052842895998 0.05659888615464318 0.05180676078228209 0.06644217070327678 0.06022535940940293 0.1328843414065536 0.09623105815308898 0.1786038077969175 0.2543711954410051 0.4122522989250097 0.5174200233130424 0.582178474290895 0.6455122393472348 0.6973190001295169 0.7298277425203989 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0.1451696451696452 0.109039109039109 0.1118881118881119 0.06746956746956748 0.06164206164206164 0.05659155659155659 0.0518000518000518 0.06643356643356643 0.06021756021756022 0.1328671328671329 0.09621859621859621 0.1785806785806786 0.2543382543382544 0.4121989121989122 0.5173530173530173 0.5821030821030821 0.6455581455581456 0.6972286972286972 0.7298627298627298 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0.1451508481160171 0.1090249902887479 0.1118736242392852 0.06746083128318012 0.0617635633821054 0.05658422892658294 0.05179334455522466 0.06642496439207562 0.06020976304544866 0.1328499287841512 0.0962061375113298 0.178557555354137 0.2543053217661531 0.4121455392982002 0.5174155121066943 0.582027709439337 0.6456040398808753 0.6972679010747119 0.7298977081445034 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 1 1 0 0 0.1451320559295702 0.1090108751941999 0.1118591403417918 0.06745209735888141 0.06175556706369757 0.05657690315898498 0.05178663904712584 0.0664163645779389 0.06020196789228379 0.1329621957534956 0.09619368203003625 0.1785344381149663 0.2544018643190057 0.4120921802175039 0.5174779906784049 0.5819523562920766 0.6456499223200415 0.6973070947695494 0.7298032107716209 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 1 0 1 0 0 1 1 0 0 1 0 1 0 0.1451132686084143 0.1089967637540453 0.1118446601941748 0.06744336569579289 0.06174757281553398 0.05656957928802589 0.05177993527508091 0.06653721682847896 0.06019417475728155 0.1330744336569579 0.09618122977346279 0.1785113268608414 0.2544983818770227 0.412168284789644 0.517411003236246 0.5818770226537217 0.6456957928802589 0.6972168284789644 0.7298381877022654 0 
1 1.16781 1.45491 1.8675 2.49092 3.48034 4.68887 6.08487 7.66923 9.12731 10.1168 11.4871 13.7925 24.3672 120.49 493.534 1848.23 5591.98 20401.1 1e+06 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 0 0.1450944861506601 0.1089826559668651 0.111830183794978 0.0674346362930365 0.06173958063681077 0.0565622573129692 0.05177323323841574 0.06665803779446026 0.06018638363965829 0.1330572094227284 0.09616878074035723 0.1784882215894383 0.2545948744499094 0.4121149365777893 0.5174734662179653 0.5818017085166969 0.6456122184830443 0.697256018638364 0.7298731555785659 0 
